,player,total_workers,resource_mining,total_army_value,total_army,supply,time,fraction,winner,replay_filename
4900,Maru,74,37985,8900,109.0,188.0,879,T,1,replays/tsRun7\6a791853791441bab20b94b5506102cc.SC2Replay
4901,Cure,87,93524,10950,114.0,257.0,1421,T,0,replays/tsRun7\6a791853791441bab20b94b5506102cc.SC2Replay
4902,LiquidClem,49,19974,3800,59.0,134.0,687,T,0,replays/tsRun7\6a792efb1aa847f3b23792cd4c685e71.SC2Replay
4903,TIME,19,1857,0,0.0,23.0,122,T,0,replays/tsRun7\6aa3b7d06ab142d0a4b7d99dbd2b383b.SC2Replay
4904,TYTY,18,1136,0,0.0,23.0,121,T,1,replays/tsRun7\6aa3b7d06ab142d0a4b7d99dbd2b383b.SC2Replay
4905,Kelazhur,46,21421,2325,41.0,86.0,651,T,0,replays/tsRun7\6ad45cee531e4997b1d5c6d89e08573c.SC2Replay
4906,Cure,86,67674,8375,104.0,203.0,1161,T,0,replays/tsRun7\6adff65d62894e449a136f9088ad5050.SC2Replay
4907,Maru,84,48923,6975,83.0,218.0,1132,T,1,replays/tsRun7\6adff65d62894e449a136f9088ad5050.SC2Replay
4908,TIME,44,11243,1475,21.0,78.0,482,T,0,replays/tsRun7\6aee55df916f4b87af6a3513cd554f7c.SC2Replay
4909,LiquidClem,62,16955,5300,75.0,149.0,716,T,1,replays/tsRun7\6affa3dcc4a4441c84a466daa5eb68d2.SC2Replay
4910,TIME,67,30074,3575,56.0,157.0,839,T,1,replays/tsRun7\6b3931ea23304d5fb5bb54d186ba65dc.SC2Replay
4911,ExpecT,25,4024,100,1.0,31.0,251,T,0,replays/tsRun7\6b669d7a9cf944bfa5f6f6b0757cbc62.SC2Replay
4912,Liquidthermy,40,9553,2050,30.0,70.0,426,T,1,replays/tsRun7\6b7c7b6b53b64bab9dc864ba714b3eaf.SC2Replay
4913,Special,46,16789,2600,38.0,94.0,583,T,1,replays/tsRun7\6b948323c68441cbae03699ab4e9f586.SC2Replay
4914,DPGCure,51,17176,2675,43.0,110.0,597,T,1,replays/tsRun7\6bf986db24944116a89f7ace9b7b3bac.SC2Replay
4915,cure,75,21964,3500,59.0,149.0,736,T,1,replays/tsRun7\6c12329ca4ee4f1c9d1a5df60723350c.SC2Replay
4916,ByuN,74,24855,5150,83.0,173.0,816,T,1,replays/tsRun7\6c2e96da76fc459ca669ab24d522a44a.SC2Replay
4917,MaSa,72,26082,3875,52.0,141.0,776,T,1,replays/tsRun7\6c62579ad4e64873aec71fac870e2090.SC2Replay
4918,Kas,79,31397,3625,40.0,157.0,784,T,0,replays/tsRun7\6c62579ad4e64873aec71fac870e2090.SC2Replay
4919,Vindicta,28,6441,300,4.0,46.0,302,T,0,replays/tsRun7\6c6ada60aa7e4f35bf7f572c05e9fff9.SC2Replay
4920,Future,25,5350,300,6.0,46.0,305,T,1,replays/tsRun7\6c6ada60aa7e4f35bf7f572c05e9fff9.SC2Replay
4921,Ziggy,25,4558,200,3.0,31.0,245,T,0,replays/tsRun7\6c7bb39984b04e8886d47bae8d2f9921.SC2Replay
4922,ZipperTheFly,64,26918,3700,45.0,125.0,781,T,1,replays/tsRun7\6cb34a9d3b3e4d0f8dbce34af2aa85fb.SC2Replay
4923,Arctur,51,19225,3775,43.0,94.0,782,T,0,replays/tsRun7\6cb34a9d3b3e4d0f8dbce34af2aa85fb.SC2Replay
4924,NtStreamline,22,3188,100,2.0,31.0,209,T,0,replays/tsRun7\6cc1287451c24ccb965e6eea49907903.SC2Replay
4925,HeroMarine,58,23308,4500,65.0,133.0,864,T,0,replays/tsRun7\6d4942fe8320487ebfae8a0a7674c5ca.SC2Replay
4926,TIME,36,7404,500,10.0,54.0,379,T,0,replays/tsRun7\6d63db8fd146468a95617d477ddf3d58.SC2Replay
4927,INnoVation,66,16020,4525,73.0,157.0,663,T,0,replays/tsRun7\6d723fd94c834cc99e0c4a8004257086.SC2Replay
4928,jheffe,73,48851,6750,82.0,188.0,1015,T,0,replays/tsRun7\6d906ffaa9b8408e9103201966f65eba.SC2Replay
4929,liquidthermy,38,11436,2100,24.0,70.0,543,T,0,replays/tsRun7\6df154c8dff44a08a7c9b04008223fe6.SC2Replay
4930,LiquidClem,45,14488,2150,23.0,78.0,542,T,1,replays/tsRun7\6df154c8dff44a08a7c9b04008223fe6.SC2Replay
4931,uThermal,62,21635,4475,70.0,149.0,762,T,0,replays/tsRun7\6e1bf3bfdfb54054946556a24478d280.SC2Replay
4932,JEROS,22,6275,800,10.0,31.0,322,T,0,replays/tsRun7\6e8a8f3dd23a4e6e839291f5f31683ec.SC2Replay
4933,souL,22,3874,400,4.0,39.0,277,T,1,replays/tsRun7\6e8a8f3dd23a4e6e839291f5f31683ec.SC2Replay
4934,ByuN,48,12246,2075,33.0,86.0,528,T,1,replays/tsRun7\6e8bd4e395df4c26abf8b5b654b2b4bb.SC2Replay
4935,MaSa,48,13126,1725,23.0,85.0,526,T,1,replays/tsRun7\6ecd39fddb7d47d2b4ebbf7e3ab5582b.SC2Replay
4936,LiquidClem,62,18395,4825,61.0,141.0,685,T,1,replays/tsRun7\6ee22c885a22404a84ad1d46ccf9c130.SC2Replay
4937,Dream,50,28592,3450,47.0,133.0,672,T,0,replays/tsRun7\6ee22c885a22404a84ad1d46ccf9c130.SC2Replay
4938,Kelazhur,42,10353,1450,20.0,78.0,444,T,0,replays/tsRun7\6efdb6447d594a1990bb9e6fd7d8a980.SC2Replay
4939,SpeCial,39,9317,1650,21.0,70.0,425,T,1,replays/tsRun7\6efdb6447d594a1990bb9e6fd7d8a980.SC2Replay
4940,INnoVation,44,10663,1550,20.0,78.0,449,T,1,replays/tsRun7\6f7585aad73d4501a026bdebf7554ac2.SC2Replay
4941,Bunny,43,10459,1225,16.0,62.0,440,T,0,replays/tsRun7\6f7585aad73d4501a026bdebf7554ac2.SC2Replay
4942,Spirit,64,22187,1950,23.0,101.0,590,T,0,replays/tsRun7\6f8e11e8d8dd4d2aa261afcf3e227dc1.SC2Replay
4943,Azure,69,30163,3675,55.0,149.0,780,T,0,replays/tsRun7\6fc4e9ac62cb45658319f79702e7f3a8.SC2Replay
4944,LiquidClem,37,6702,850,15.0,62.0,396,T,1,replays/tsRun7\6fd039ea28644719a142409805df58c5.SC2Replay
4945,Creed,39,11776,1975,30.0,62.0,500,T,1,replays/tsRun7\6fe1b2a4b15644ccbd9f4d57178a5aaf.SC2Replay
4946,ByuN,65,28377,6200,88.0,173.0,800,T,1,replays/tsRun7\6ff4b94032be44a49e1acdb1482eba67.SC2Replay
4947,SpeCial,92,67156,7350,98.0,250.0,1162,T,0,replays/tsRun7\701bb0f7924f406d9995e5df3d173cb9.SC2Replay
4948,LiquidClem,47,16183,2000,31.0,94.0,557,T,1,replays/tsRun7\703e5e08a8dc49e986e1fdffcf0313ba.SC2Replay
4949,ByuN,63,23201,4200,74.0,173.0,690,T,0,replays/tsRun7\7066fb5845224d36ab95a4d4967fb7e3.SC2Replay
4950,ByuN,45,10077,1250,19.0,70.0,459,T,1,replays/tsRun7\70d1ed9ba9c74faea5192f8b5e55106c.SC2Replay
4951,HeroMarine,48,11795,2550,35.0,94.0,497,T,1,replays/tsRun7\70ee3601e402458d84f24bfd8bd1c3b6.SC2Replay
4952,HeroMarine,37,8750,750,13.0,62.0,389,T,1,replays/tsRun7\70f9f2776c0546f0af4d7e20ee7860f1.SC2Replay
4953,SaLemandr,44,14211,2125,35.0,78.0,489,T,0,replays/tsRun7\7103e1ad97c34d649fb5b3931f6fb32d.SC2Replay
4954,liquidthermy,44,10012,800,13.0,70.0,469,T,1,replays/tsRun7\710b204c6f464fdca993b1ad313d6208.SC2Replay
4955,LiquidClem,42,13220,1725,24.0,62.0,482,T,1,replays/tsRun7\716b877d47624a4994ac73fab03679c9.SC2Replay
4956,TIME,62,28084,3950,53.0,133.0,804,T,0,replays/tsRun7\717929e33b1c4bc5aaf902aa1f191bdf.SC2Replay
4957,INnoVation,77,23471,4450,62.0,157.0,807,T,1,replays/tsRun7\717929e33b1c4bc5aaf902aa1f191bdf.SC2Replay
4958,InZaNe,69,26791,5075,84.0,133.0,758,T,0,replays/tsRun7\719bb381a8464e26845c86e40b5c3236.SC2Replay
4959,TIME,72,31271,4550,74.0,172.0,782,T,0,replays/tsRun7\71d6b438e29c4864b7472dae7417fb42.SC2Replay
4960,MarineLorD,51,18648,2275,31.0,94.0,555,T,0,replays/tsRun7\7213ef39657d49c1ae5d3761f4feec91.SC2Replay
4961,liquidthermy,60,32073,9200,109.0,180.0,1094,T,0,replays/tsRun7\7217233408f742c1811dc4ec2d14a0a4.SC2Replay
4962,LiquidClem,87,29881,7700,110.0,212.0,936,T,1,replays/tsRun7\7217233408f742c1811dc4ec2d14a0a4.SC2Replay
4963,INnoVation,62,11630,1750,31.0,93.0,519,T,0,replays/tsRun7\727576703c784be78198d09784898cf0.SC2Replay
4964,DPGCure,45,13921,2050,24.0,93.0,520,T,0,replays/tsRun7\72c8b53f8a944235bb8f22959014c817.SC2Replay
4965,Bunny,46,13324,2675,32.0,101.0,521,T,1,replays/tsRun7\72c8b53f8a944235bb8f22959014c817.SC2Replay
4966,Marinelord,23,4170,500,8.0,39.0,270,T,1,replays/tsRun7\7311ec214b0e488cae54609c344608df.SC2Replay
4967,uThermal,23,3720,300,4.0,31.0,226,T,0,replays/tsRun7\7311ec214b0e488cae54609c344608df.SC2Replay
4968,Maru,76,34529,4675,70.0,173.0,808,T,1,replays/tsRun7\738bf887d4a549b181d24536a6c7f0fc.SC2Replay
4969,SpeCial,52,30132,6150,86.0,173.0,887,T,1,replays/tsRun7\738d928b284f4586840d086b66cb2a28.SC2Replay
4970,LiquidClem,65,24830,4175,62.0,149.0,700,T,0,replays/tsRun7\73b9e7fe240f4417808e9045b621538b.SC2Replay
4971,LiquidClem,74,18284,6175,93.0,181.0,723,T,0,replays/tsRun7\73db3282c9b145d6acfe1dd457d45fb8.SC2Replay
4972,SaLemandr,58,18020,2300,38.0,101.0,574,T,0,replays/tsRun7\73fa9e3fc5494f5a93740d11577c4efa.SC2Replay
4973,TIME,40,9170,1650,22.0,62.0,478,T,1,replays/tsRun7\741fbdab16ea4a68911001b84f50b648.SC2Replay
4974,cure,27,5606,750,13.0,47.0,356,T,0,replays/tsRun7\744d3027f5e8450b8954df718a3901f5.SC2Replay
4975,HeroMarine,79,34506,5000,80.0,164.0,879,T,0,replays/tsRun7\74633937220846708f913e26238fd6e3.SC2Replay
4976,maru,62,20638,1900,26.0,101.0,646,T,0,replays/tsRun7\74d1dc784dc547839a0bd33a85a99990.SC2Replay
4977,ByuN,68,51219,5750,91.0,173.0,907,T,1,replays/tsRun7\756d75c5fb414737a1f087b636830740.SC2Replay
4978,souL,46,13208,1575,22.0,94.0,526,T,0,replays/tsRun7\75738ea4f02f4ae0aa383d4e41425d37.SC2Replay
4979,NtStreamline,25,8461,950,17.0,55.0,348,T,0,replays/tsRun7\757adad93816491fae28f2f066711b35.SC2Replay
4980,jheffe,73,39041,4525,76.0,157.0,796,T,0,replays/tsRun7\75ab72bc87cd40ca9e018027f9af02f9.SC2Replay
4981,TIME,78,47902,5525,91.0,188.0,842,T,0,replays/tsRun7\75f9930d3b654d76ae89ea01421b6323.SC2Replay
4982,Special,69,25890,4325,64.0,141.0,736,T,0,replays/tsRun7\7629481c3d624b15b296f646dae67af6.SC2Replay
4983,LiquidClem,58,50113,9100,122.0,212.0,1244,T,1,replays/tsRun7\76485b9e84724d5fb400871b1e92718c.SC2Replay
4984,GuMiho,36,8134,1025,15.0,54.0,359,T,0,replays/tsRun7\767f5c2b855d4dde90bfaf7ac58a0562.SC2Replay
4985,Epic,70,22211,3525,57.0,164.0,757,T,0,replays/tsRun7\76ab51bcf9034b2eb36fc71e73b4ac85.SC2Replay
4986,HeroMarine,50,13790,2975,49.0,110.0,600,T,0,replays/tsRun7\76b6c80483b349248e92fe68572bbb9d.SC2Replay
4987,Maru,76,36063,7050,108.0,196.0,884,T,1,replays/tsRun7\772eabf01bb245a09d2568ada61089fa.SC2Replay
4988,Bunny,48,15287,2875,44.0,117.0,568,T,0,replays/tsRun7\777a76812c40477eafd5f7cd850f9ec7.SC2Replay
4989,TradeMarc,45,9332,975,17.0,69.0,428,T,0,replays/tsRun7\77dd4e8ccb5749eabf8298a3727d81dc.SC2Replay
4990,soul,66,16497,4350,50.0,125.0,712,T,0,replays/tsRun7\7806929b746945928f498fd620e35906.SC2Replay
4991,HeroMarine,73,17897,3600,39.0,125.0,712,T,1,replays/tsRun7\7806929b746945928f498fd620e35906.SC2Replay
4992,Future,38,8214,350,6.0,54.0,339,T,0,replays/tsRun7\7844154f625f4f679c867018da69a244.SC2Replay
4993,HeroMarine,55,18882,4825,55.0,118.0,735,T,0,replays/tsRun7\7867443bacf1434c9224bf58eafd8a8c.SC2Replay
4994,uThermal,58,25346,4450,50.0,117.0,736,T,1,replays/tsRun7\7867443bacf1434c9224bf58eafd8a8c.SC2Replay
4995,TIME,51,27364,2525,39.0,117.0,759,T,1,replays/tsRun7\789f5cd4ede64653a65e22c1554c8235.SC2Replay
4996,INnoVation,69,43348,9625,127.0,197.0,933,T,1,replays/tsRun7\78a229f17e5949eebd72004a23b55dda.SC2Replay
4997,TIME,72,38646,8850,119.0,212.0,975,T,1,replays/tsRun7\78d977ecdf6c47ceb14e8cad4d651d41.SC2Replay
4998,Kelazhur,39,10564,2175,29.0,78.0,487,T,0,replays/tsRun7\794230f54835470b90f52a1c6af5805e.SC2Replay
4999,Clem,38,10750,2450,28.0,93.0,487,T,1,replays/tsRun7\794230f54835470b90f52a1c6af5805e.SC2Replay
5000,INnoVation,36,7745,1425,18.0,62.0,389,T,1,replays/tsRun7\794534814b194adab7c79bf067405ad8.SC2Replay
5001,SpeCial,36,6956,1150,15.0,62.0,387,T,0,replays/tsRun7\794534814b194adab7c79bf067405ad8.SC2Replay
5002,Kas,71,36561,6400,104.0,196.0,823,T,0,replays/tsRun7\794e61cbbe3147ef98135e559cac2d4f.SC2Replay
5003,TIME,43,11400,1800,23.0,70.0,465,T,1,replays/tsRun7\79b6b99358394607893a1e7b75f65c8e.SC2Replay
5004,Bunny,45,9972,2100,25.0,78.0,460,T,0,replays/tsRun7\79b6b99358394607893a1e7b75f65c8e.SC2Replay
5005,INnoVation,65,23321,3600,49.0,125.0,681,T,0,replays/tsRun7\7a00780e997c4c0cb16508ed266bbb9c.SC2Replay
5006,Bunny,63,17403,3575,42.0,133.0,691,T,1,replays/tsRun7\7a00780e997c4c0cb16508ed266bbb9c.SC2Replay
5007,maru,76,41403,6725,98.0,165.0,870,T,1,replays/tsRun7\7a0cd8231c4d45e99b80b954438e328f.SC2Replay
5008,HeroMarine,43,11352,1325,20.0,70.0,463,T,1,replays/tsRun7\7a9ea7a2af84452c978da4e566303c52.SC2Replay
5009,HeroMarine,85,33268,7725,113.0,212.0,837,T,0,replays/tsRun7\7aa92d63ee8043128cec4e81fa1c90da.SC2Replay
5010,HeroMarine,44,9587,1000,19.0,78.0,437,T,1,replays/tsRun7\7b196a52242b4d6bb121615a9fc59bc8.SC2Replay
5011,Percival,81,35346,5425,77.0,188.0,898,T,1,replays/tsRun7\7b5fa7e015714c13938cc629c22ad5e7.SC2Replay
5012,BratOK,54,24185,4075,60.0,133.0,678,T,0,replays/tsRun7\7b81d94df10745d3a9d44856d4dc2bb0.SC2Replay
5013,Clem,32,4860,975,13.0,54.0,341,T,1,replays/tsRun7\7bf429d02d4443178e109edf17d0966f.SC2Replay
5014,ByuN,30,5731,800,12.0,54.0,335,T,0,replays/tsRun7\7bf429d02d4443178e109edf17d0966f.SC2Replay
5015,cure,52,15028,2875,40.0,110.0,580,T,1,replays/tsRun7\7c13104dc5de404a97195ae1a23e8588.SC2Replay
5016,Special,53,12758,3275,48.0,126.0,575,T,0,replays/tsRun7\7c37a5474ffa4e0e8ea4c791331612a0.SC2Replay
5017,SpeCial,63,17051,2425,36.0,117.0,595,T,0,replays/tsRun7\7cd4d890536b4e1ba1d1db17d21fbec1.SC2Replay
5018,HeroMarine,67,25374,4350,78.0,149.0,678,T,0,replays/tsRun7\7d2c067433f74e33b4c8fd9449f2f9a4.SC2Replay
5019,uThermal,66,27812,5750,91.0,157.0,729,T,0,replays/tsRun7\7d648f77ee35427d96a5b35e9a903529.SC2Replay
5020,MaSa,68,19426,4525,62.0,157.0,737,T,1,replays/tsRun7\7d7f062ee989489e98f537915526852d.SC2Replay
5021,Seither,43,10461,1600,26.0,78.0,461,T,0,replays/tsRun7\7df6a87b67ce45408884e8eac41555de.SC2Replay
5022,Bunny,30,7057,800,13.0,46.0,345,T,1,replays/tsRun7\7e9199619fe8470e8cd2eddcfcc8513c.SC2Replay
5023,DPGCure,30,8638,625,9.0,54.0,342,T,0,replays/tsRun7\7e9199619fe8470e8cd2eddcfcc8513c.SC2Replay
5024,LiquidClem,23,3794,100,1.0,23.0,222,T,1,replays/tsRun7\7e9744f13bea43ccae210bc0e7b3be03.SC2Replay
5025,cure,25,5739,300,5.0,31.0,260,T,0,replays/tsRun7\7e9744f13bea43ccae210bc0e7b3be03.SC2Replay
5026,Seither,55,16198,2450,37.0,101.0,564,T,1,replays/tsRun7\7ee199d7d1fb4fe49d77a93d23d1d9b4.SC2Replay
5027,SpeCial,75,21685,1400,24.0,125.0,605,T,1,replays/tsRun7\7f06357922c2446a97c3514ecccf0b38.SC2Replay
5028,Dream,58,19666,3150,46.0,109.0,634,T,0,replays/tsRun7\7f38254beb43497d97761c933b39e5b0.SC2Replay
5029,DPGCure,73,64803,9100,127.0,211.0,1022,T,1,replays/tsRun7\7f7983f2468e40ffb5915149ca856761.SC2Replay
5030,Maru,79,58745,9625,121.0,234.0,1023,T,0,replays/tsRun7\7f7983f2468e40ffb5915149ca856761.SC2Replay
5031,maru,68,30441,4975,74.0,164.0,828,T,0,replays/tsRun7\7f85702a8dfa4526895bb1e4e6285b4e.SC2Replay
5032,Clem,43,9725,2025,27.0,78.0,504,T,1,replays/tsRun7\7f97d228eefb4e5ba04f26825a0837ac.SC2Replay
5033,Future,59,19616,2375,30.0,109.0,658,T,1,replays/tsRun7\7faca5e290544e5eab389c7f3ee43e46.SC2Replay
5034,LiquidClem,70,85599,10350,124.0,265.0,1410,T,0,replays/tsRun7\7faed13ae8c64e3787375feb58ef5095.SC2Replay
5035,Spirit,50,11345,3375,43.0,102.0,553,T,0,replays/tsRun7\7fc92b0dc5b64f7097ca9a4ac4c3faa1.SC2Replay
5036,HeroMarine,55,12472,3350,37.0,101.0,552,T,1,replays/tsRun7\7fc92b0dc5b64f7097ca9a4ac4c3faa1.SC2Replay
5037,Ryung,70,30379,7275,101.0,197.0,855,T,0,replays/tsRun7\80759406dd714dfab079705a08273af2.SC2Replay
5038,Ziggy,78,27765,3875,62.0,156.0,889,T,1,replays/tsRun7\80a04b74a650401f82b8ac2a76cd30ed.SC2Replay
5039,Spanmeister,19,2366,100,1.0,31.0,185,T,0,replays/tsRun7\80efb326bdfe4b4389c3fd1a01dd3271.SC2Replay
5040,LiquidClem,43,7503,1700,30.0,78.0,458,T,1,replays/tsRun7\80fd92bb1868466d98bc4f175673d497.SC2Replay
5041,HeroMarine,62,21987,4050,59.0,141.0,860,T,0,replays/tsRun7\80fecd590135416eaf85c00979d84ff0.SC2Replay
5042,liquidthermy,89,119427,8500,107.0,256.0,1894,T,1,replays/tsRun7\812219fb07874a3ba7d51991f50f20c9.SC2Replay
5043,ByuN,49,12101,1150,19.0,93.0,488,T,0,replays/tsRun7\8156d7aaf24b4ea5942efa60f4fffa05.SC2Replay
5044,TYTY,45,12914,2325,31.0,86.0,547,T,0,replays/tsRun7\815a056eaf4c431e99bbf52b76b04b3a.SC2Replay
5045,Clem,50,12805,2550,32.0,109.0,549,T,1,replays/tsRun7\815a056eaf4c431e99bbf52b76b04b3a.SC2Replay
5046,Special,67,41614,4425,67.0,165.0,837,T,0,replays/tsRun7\8183640cb9c64e2fb12677a08eaff4f3.SC2Replay
5047,HeroMarine,76,46238,9275,113.0,196.0,1139,T,0,replays/tsRun7\81adaca2ff86463b92c23dac5dae7c66.SC2Replay
5048,Clem,56,25090,3750,59.0,141.0,696,T,0,replays/tsRun7\81d08d30afce459a9e8ead70ec12e1ef.SC2Replay
5049,Percival,17,2000,200,4.0,31.0,198,T,0,replays/tsRun7\81f01849fa0f4182a6004dd4790838c9.SC2Replay
5050,Vindicta,64,33446,4750,65.0,157.0,913,T,0,replays/tsRun7\8292dba0b29b4baea09561b73e6a9364.SC2Replay
5051,soul,56,16029,1850,29.0,102.0,714,T,0,replays/tsRun7\82befbd011d0489a8891be63b8e69c10.SC2Replay
5052,TIME,33,8106,350,5.0,46.0,351,T,0,replays/tsRun7\82e9a58fab4a41cbbd18a1a8a76f007c.SC2Replay
5053,SpeCial,84,55583,6450,91.0,195.0,932,T,1,replays/tsRun7\82febd1d095f40108a03bafe5d07bc21.SC2Replay
5054,TIME,51,19011,3975,59.0,110.0,675,T,0,replays/tsRun7\8304db321de741e3a2bdf1490bcba5d9.SC2Replay
5055,Cure,72,27949,5825,96.0,173.0,785,T,0,replays/tsRun7\831ef46fb9914105b4574ac14e80602e.SC2Replay
5056,INnoVation,64,16092,3000,47.0,117.0,616,T,1,replays/tsRun7\83360fcfae164d07a51fab560b8afc7a.SC2Replay
5057,TIME,72,45272,4475,64.0,149.0,849,T,0,replays/tsRun7\838566aef2b247329413ee62eba492b8.SC2Replay
5058,Kas,89,72346,6250,87.0,256.0,1223,T,0,replays/tsRun7\83a9ecf58fad414294aa810cca3e6f9e.SC2Replay
5059,cure,59,18553,1825,29.0,93.0,609,T,1,replays/tsRun7\83e1a2bf9d6e4453ae729e83c4155457.SC2Replay
5060,LiquidClem,61,35558,6750,96.0,196.0,875,T,0,replays/tsRun7\83eea25d2b6749e985b320bae480c937.SC2Replay
5061,Future,46,10586,750,15.0,69.0,416,T,0,replays/tsRun7\8416c74966e043faa9427631a40c07bf.SC2Replay
5062,ByuN,78,42484,5550,87.0,196.0,842,T,0,replays/tsRun7\8421040fc25e4d00a23cfa86dc124647.SC2Replay
5063,DPGCure,64,24409,4875,77.0,149.0,827,T,1,replays/tsRun7\8443249804ac4c7db7addc2698882c01.SC2Replay
5064,MaSa,47,20929,2300,34.0,101.0,762,T,0,replays/tsRun7\84685a7fda6f4563bf37df4269c684eb.SC2Replay
5065,soul,76,45946,8175,120.0,203.0,1041,T,1,replays/tsRun7\8485409356d3469b88e85abab0d86e2e.SC2Replay
5066,HeroMarine,50,11541,2550,37.0,94.0,513,T,1,replays/tsRun7\84894a4d537b4c55a458d0b469c1efe4.SC2Replay
5067,souL,75,27515,6325,98.0,172.0,906,T,0,replays/tsRun7\84cdb4d419ce4c18be94a15aa9b7855e.SC2Replay
5068,Epic,70,16666,3975,63.0,157.0,679,T,1,replays/tsRun7\84f4c4014ad749589f2490399989d16e.SC2Replay
5069,SpeCial,30,10894,1950,32.0,78.0,429,T,1,replays/tsRun7\84f704e46025401990d53e5398c2c3f1.SC2Replay
5070,Percival,21,2824,50,1.0,38.0,190,T,0,replays/tsRun7\85bf111428bc4a52aaebfe3a5b7ef6f9.SC2Replay
5071,Kelazhur,32,7110,550,11.0,54.0,314,T,1,replays/tsRun7\85c03765b6c5417aa5c3dbe89551180d.SC2Replay
5072,Clem,81,83410,10175,111.0,264.0,1493,T,0,replays/tsRun7\85e602a06686434d9416a8edb50b6fc1.SC2Replay
5073,Kelazhur,52,23448,4750,51.0,117.0,720,T,0,replays/tsRun7\860b9863cf484bb6ae769341e24b94e8.SC2Replay
5074,Clem,57,15056,4750,48.0,141.0,725,T,1,replays/tsRun7\860b9863cf484bb6ae769341e24b94e8.SC2Replay
5075,Maru,52,13623,3825,59.0,125.0,604,T,1,replays/tsRun7\8667966c2f1248b7bbf178a74a0af9bf.SC2Replay
5076,cure,61,44378,6375,99.0,197.0,929,T,1,replays/tsRun7\86e0d9ba4d894b828d473da712c94d2e.SC2Replay
5077,Bunny,51,10174,2350,27.0,94.0,494,T,1,replays/tsRun7\86f61da78f6d4a22ade3545d5e743904.SC2Replay
5078,Maru,47,10637,1800,21.0,70.0,488,T,0,replays/tsRun7\86f61da78f6d4a22ade3545d5e743904.SC2Replay
5079,ByuN,43,12749,2550,35.0,86.0,568,T,1,replays/tsRun7\87018ef9351d4db1801bcc678791b9ba.SC2Replay
5080,LiquidClem,55,20328,3225,38.0,149.0,677,T,0,replays/tsRun7\8701b30ebe8b4872a632a558c71153b9.SC2Replay
5081,liquidthermy,56,15854,4275,49.0,125.0,674,T,1,replays/tsRun7\8701b30ebe8b4872a632a558c71153b9.SC2Replay
5082,HeroMarine,76,39535,8425,114.0,219.0,1104,T,0,replays/tsRun7\870212d548f34a9d9bf13c49700ea403.SC2Replay
5083,Maru,81,61948,8350,109.0,196.0,1133,T,1,replays/tsRun7\870212d548f34a9d9bf13c49700ea403.SC2Replay
5084,MaSa,50,16948,2050,32.0,93.0,584,T,1,replays/tsRun7\87071163e9f14d4ebc6a1ae2d598e739.SC2Replay
5085,HeRoMaRinE,50,14571,2500,45.0,110.0,572,T,0,replays/tsRun7\8769b3fa00cf4b06aa4adcdd913e85de.SC2Replay
5086,SpeCial,73,23273,5250,55.0,165.0,721,T,0,replays/tsRun7\87937998031b446f86865c6b74978fab.SC2Replay
5087,Dream,71,34267,3900,45.0,133.0,720,T,1,replays/tsRun7\87937998031b446f86865c6b74978fab.SC2Replay
5088,LiquidClem,69,42060,5625,76.0,149.0,895,T,0,replays/tsRun7\8796f9faa4624eac8505d0bd58d78037.SC2Replay
5089,cure,85,34733,5300,74.0,188.0,897,T,1,replays/tsRun7\8796f9faa4624eac8505d0bd58d78037.SC2Replay
5090,Spirit,63,12580,1800,31.0,101.0,518,T,1,replays/tsRun7\8797d84cbe60493690560b696ae526ae.SC2Replay
5091,Bunny,22,2230,125,2.0,31.0,197,T,0,replays/tsRun7\87a9646739f84561a7526fba1fa64bc5.SC2Replay
5092,Dream,22,2699,200,2.0,31.0,198,T,1,replays/tsRun7\87a9646739f84561a7526fba1fa64bc5.SC2Replay
5093,TIME,39,26231,5825,70.0,117.0,771,T,0,replays/tsRun7\87c6c8f874444867879d1b648b5770fc.SC2Replay
5094,GuMiho,56,38823,4650,74.0,150.0,857,T,1,replays/tsRun7\87c6c8f874444867879d1b648b5770fc.SC2Replay
5095,Seither,63,24844,3650,58.0,141.0,736,T,1,replays/tsRun7\87f0759661bc4e92939e0cb16fa5e544.SC2Replay
5096,TIME,47,14140,1325,18.0,78.0,489,T,1,replays/tsRun7\87fc75b5a90c49d1ae1a41e95508cadc.SC2Replay
5097,BratOK,37,15840,1350,16.0,70.0,488,T,0,replays/tsRun7\87fc75b5a90c49d1ae1a41e95508cadc.SC2Replay
5098,HeroMarine,61,31707,6425,103.0,181.0,967,T,1,replays/tsRun7\883822ce9aa2452c8039fbb50e21e328.SC2Replay
5099,Future,49,14029,2275,31.0,102.0,531,T,1,replays/tsRun7\8848b5761c824c4a8a117f020339c4ef.SC2Replay
5100,Maru,79,44305,7925,102.0,196.0,962,T,0,replays/tsRun7\8856eead19af49169ca6061545170a8c.SC2Replay
5101,DPGCure,89,121715,7425,100.0,241.0,1239,T,1,replays/tsRun7\8856eead19af49169ca6061545170a8c.SC2Replay
5102,TYTY,45,9431,1900,33.0,86.0,477,T,1,replays/tsRun7\8861940a662f47138e9be38122aa3f3a.SC2Replay
5103,Vindicta,64,35715,8225,110.0,212.0,1169,T,0,replays/tsRun7\88ca59a505bd4de3b29083213a6194bc.SC2Replay
5104,Creed,41,13792,1350,25.0,86.0,442,T,1,replays/tsRun7\8968807e00a24913a191de275cacffa8.SC2Replay
