,player,total_workers,resource_mining,total_army_value,total_army,supply,time,fraction,winner,replay_filename
798,Bunny,58,27923,3825,51.0,141.0,768,T,0,replays/4thRun\95dd60cd75284c85ac77f6a470e633ab.SC2Replay
799,HeroMarine,66,35773,8650,125.0,204.0,981,T,1,replays/4thRun\95df6a7a8fb64b0a84a47a09ca035f2e.SC2Replay
800,Dayshi,67,30216,6850,102.0,173.0,979,T,0,replays/4thRun\95df6a7a8fb64b0a84a47a09ca035f2e.SC2Replay
801,Dayshi,74,55243,6000,82.0,234.0,1069,T,1,replays/4thRun\95fb9b0dc8cb4125a4a3a56fb8f09368.SC2Replay
802,Nerchio,73,89328,11950,118.0,262.0,1047,Z,0,replays/4thRun\95fb9b0dc8cb4125a4a3a56fb8f09368.SC2Replay
803,Clem,50,13859,2875,30.0,101.0,557,T,1,replays/4thRun\96af17ba03654518b48ca6da2091c785.SC2Replay
804,InZaNe,48,12439,2300,28.0,86.0,555,T,0,replays/4thRun\96af17ba03654518b48ca6da2091c785.SC2Replay
805,ZooWhaleTail,61,23130,3000,37.0,120.0,754,Z,1,replays/4thRun\96c1f9adba8f4242b8b3a49850cbef33.SC2Replay
806,Jieshi,59,39568,6175,63.0,173.0,1107,P,0,replays/4thRun\96c1f9adba8f4242b8b3a49850cbef33.SC2Replay
807,MaNa,52,18263,2175,20.0,93.0,559,P,0,replays/4thRun\96d8423004b341c6bc1cd5580f99c4c3.SC2Replay
808,uThermal,52,16061,1400,28.0,94.0,571,T,1,replays/4thRun\96d8423004b341c6bc1cd5580f99c4c3.SC2Replay
809,Neeblet,47,12337,1000,11.0,78.0,450,P,1,replays/4thRun\96e6b42862254e19b1639b5dabed80fa.SC2Replay
810,SortOf,63,8925,1750,14.0,82.0,466,Z,0,replays/4thRun\96e6b42862254e19b1639b5dabed80fa.SC2Replay
811,MaNa,12,50,0,0.0,15.0,0,P,0,replays/4thRun\96e7a915e82a4bfe8ba15b42d7579ed0.SC2Replay
812,Has,12,50,0,0.0,15.0,0,T,1,replays/4thRun\96e7a915e82a4bfe8ba15b42d7579ed0.SC2Replay
813,Serral,63,45705,13050,144.0,218.0,1116,Z,1,replays/4thRun\96e9e1796a48439ba5ecc594f280539f.SC2Replay
814,Elazer,59,89804,11650,140.0,200.0,1223,Z,0,replays/4thRun\96e9e1796a48439ba5ecc594f280539f.SC2Replay
815,INnoVation,71,20868,4475,54.0,149.0,691,T,1,replays/4thRun\97a2e1f1c6c648899828aa54946e457c.SC2Replay
816,Ryung,67,22928,3850,52.0,141.0,689,T,0,replays/4thRun\97a2e1f1c6c648899828aa54946e457c.SC2Replay
817,Namshar,67,36206,9100,98.0,182.0,821,Z,0,replays/4thRun\97e8d7145a5443ccb9497b17670b7956.SC2Replay
818,Kelazhur,75,44319,5700,89.0,173.0,805,T,1,replays/4thRun\97e8d7145a5443ccb9497b17670b7956.SC2Replay
819,SortOf,43,4928,1150,10.0,50.0,340,Z,1,replays/4thRun\98a063827b034efaa634e8a137c848a2.SC2Replay
820,RAIL,34,5112,850,10.0,54.0,337,P,0,replays/4thRun\98a063827b034efaa634e8a137c848a2.SC2Replay
821,JJAKJI,24,6954,1075,15.0,47.0,364,T,1,replays/4thRun\98a11f40d0d540c785bc980488d9f127.SC2Replay
822,Zest,23,4960,450,6.0,31.0,255,P,0,replays/4thRun\98a11f40d0d540c785bc980488d9f127.SC2Replay
823,HellraiseR,38,9298,825,10.0,70.0,401,P,0,replays/4thRun\98a7fd2deaa34ffe85aaaa1846a94666.SC2Replay
824,soO,46,9015,2475,26.5,82.0,424,Z,1,replays/4thRun\98a7fd2deaa34ffe85aaaa1846a94666.SC2Replay
825,Lambo,60,10756,1975,12.5,106.0,480,Z,1,replays/4thRun\98a957ebb0dd482eac43160e2e243b6c.SC2Replay
826,Zest,40,10817,800,9.0,86.0,454,P,0,replays/4thRun\98a957ebb0dd482eac43160e2e243b6c.SC2Replay
827,Lambo,14,3275,550,7.0,22.0,195,Z,1,replays/4thRun\98bd80af9a9349fc86841bb7dc19d9eb.SC2Replay
828,soO,18,3320,500,4.0,36.0,207,Z,0,replays/4thRun\98bd80af9a9349fc86841bb7dc19d9eb.SC2Replay
829,MaNa,62,26797,1025,11.0,165.0,684,P,1,replays/4thRun\98ce88bcfa9141bd8ba6d712b6cd1c18.SC2Replay
830,Expect,48,20408,3825,60.0,110.0,617,T,0,replays/4thRun\98ce88bcfa9141bd8ba6d712b6cd1c18.SC2Replay
831,Namshar,62,39006,6600,81.0,176.0,760,Z,1,replays/4thRun\98d1671482534017a2daf54abc94d388.SC2Replay
832,Denver,63,20543,6350,85.0,152.0,760,Z,0,replays/4thRun\98d1671482534017a2daf54abc94d388.SC2Replay
833,Lambo,76,19458,6075,50.5,144.0,654,Z,1,replays/4thRun\98d308802f524021a5571080b93d870e.SC2Replay
834,SpeCial,55,20840,3025,46.0,133.0,657,T,0,replays/4thRun\98d308802f524021a5571080b93d870e.SC2Replay
835,Optimus,54,17867,2125,33.0,117.0,644,T,1,replays/4thRun\98ebe1785cb9407898e9882f516d8e92.SC2Replay
836,Socke,49,24273,1225,13.0,78.0,639,P,0,replays/4thRun\98ebe1785cb9407898e9882f516d8e92.SC2Replay
837,Damrud,60,43462,8050,73.0,152.0,799,Z,0,replays/4thRun\99b0634e7ba0441b8a1c50ed0715ff35.SC2Replay
838,Mamba,58,30920,8400,98.0,162.0,781,Z,1,replays/4thRun\99b0634e7ba0441b8a1c50ed0715ff35.SC2Replay
839,ShaDoWn,29,8073,1075,12.0,54.0,345,P,1,replays/4thRun\99bec8996dbe413ca9e532360fa3890c.SC2Replay
840,Buster,24,5676,400,7.0,39.0,312,T,0,replays/4thRun\99bec8996dbe413ca9e532360fa3890c.SC2Replay
841,PtitDrogo,43,5924,700,8.0,62.0,361,P,1,replays/4thRun\99c4695fc4a34151ba561ddbf2ed69e3.SC2Replay
842,Kas,36,7872,1750,25.0,70.0,401,T,0,replays/4thRun\99c4695fc4a34151ba561ddbf2ed69e3.SC2Replay
843,Patience,29,6490,600,8.0,39.0,261,P,0,replays/4thRun\99d98a0517544d2f85af5023f9f86d32.SC2Replay
844,LiquidMaNa,25,4774,600,8.0,39.0,251,P,1,replays/4thRun\99d98a0517544d2f85af5023f9f86d32.SC2Replay
845,PartinG,45,13131,475,5.0,70.0,429,P,1,replays/4thRun\99e638eb9b5d4ee784efcfc08388f609.SC2Replay
846,Zanster,35,9132,3625,35.5,90.0,458,Z,0,replays/4thRun\99e638eb9b5d4ee784efcfc08388f609.SC2Replay
