,player,total_workers,total_army_value,total_army,time,fraction,winner,replay_filename,resource_consumption,resource_mining
915,iGiA,53,3075,48,694,Z,1,replays/2ndRun\4fb00fc091c147c2afefa9a06047d05a.SC2Replay,2714.0625,14712.800000000001
916,TooDming,61,2850,22,766,Z,1,replays/2ndRun\4fc26ef7c32c492f9708b36dad5c6110.SC2Replay,3179.5454545454545,18690.4
917,HeltEn,48,1275,10,538,T,0,replays/2ndRun\4fc26ef7c32c492f9708b36dad5c6110.SC2Replay,2527.5,10329.600000000002
918,Serral,44,2200,37,449,Z,0,replays/2ndRun\4fd3e2a8fa1b4a44a4c02696098b7973.SC2Replay,2259.45945945946,7902.400000000001
919,Optimus,51,1175,12,571,T,1,replays/2ndRun\4fd3e2a8fa1b4a44a4c02696098b7973.SC2Replay,2647.9166666666665,11648.400000000001
920,YouRush,65,2150,35,580,Z,0,replays/2ndRun\4fe447752a5146e8a754425252bcb29b.SC2Replay,3311.428571428572,15080.0
921,Nice,61,1400,5,606,P,1,replays/2ndRun\4fe447752a5146e8a754425252bcb29b.SC2Replay,3330.0,14786.400000000001
922,TYTY,75,6425,69,930,T,1,replays/2ndRun\4fe5c0b9b81b49578fee4dc67cd3dc8d.SC2Replay,3843.1159420289855,27900.0
923,OGZest,69,3250,11,1033,P,0,replays/2ndRun\4fe5c0b9b81b49578fee4dc67cd3dc8d.SC2Replay,3745.4545454545455,28510.800000000003
924,Azure,66,4050,64,798,T,0,replays/2ndRun\4fe6c4dd7dad4bb3ae061cce5d825bf0.SC2Replay,3363.28125,21067.2
925,PiG,88,11350,188,830,Z,1,replays/2ndRun\4fe6c4dd7dad4bb3ae061cce5d825bf0.SC2Replay,4460.372340425532,29216.000000000004
926,Clem,80,7900,77,923,T,0,replays/2ndRun\4fef11e0656f489d8b78e470a3f57e82.SC2Replay,4102.597402597403,29536.0
927,RiSky,87,11825,155,1149,Z,1,replays/2ndRun\4fef11e0656f489d8b78e470a3f57e82.SC2Replay,4426.290322580645,39985.200000000004
928,MaNa,39,525,3,433,P,0,replays/2ndRun\4ff2eb99c7d34495b6c5b16ab85fa516.SC2Replay,2125.0,6754.8
929,Dark,48,2300,22,465,Z,1,replays/2ndRun\4ff2eb99c7d34495b6c5b16ab85fa516.SC2Replay,2504.5454545454545,8928.000000000002
930,jheffe,73,5200,59,877,T,0,replays/2ndRun\4ff94041fa2c4e608a372c0b35bfbc40.SC2Replay,3738.135593220339,25608.4
931,Silky,80,8925,133,893,Z,1,replays/2ndRun\4ff94041fa2c4e608a372c0b35bfbc40.SC2Replay,4067.105263157895,28576.0
932,LiquidSnute,16,1350,30,266,Z,0,replays/2ndRun\4ffc3a37260f43ecb47afd396c169365.SC2Replay,845.0,1702.4
933,TSGSolar,26,1000,14,269,Z,1,replays/2ndRun\4ffc3a37260f43ecb47afd396c169365.SC2Replay,1371.428571428571,2797.6
934,Guru,56,4800,52,666,Z,0,replays/2ndRun\5a05a83456e340c39147566af60902f1.SC2Replay,2892.3076923076924,14918.400000000001
935,Patience,61,500,3,625,P,1,replays/2ndRun\5a05a83456e340c39147566af60902f1.SC2Replay,3216.6666666666665,15250.000000000002
936,Neeb,74,5275,17,1002,P,1,replays/2ndRun\5a0cd7c7f1d640f2a111a9b2d81d6ba0.SC2Replay,4010.294117647059,29659.2
937,ShoWTimE,73,4700,17,1059,P,0,replays/2ndRun\5a0cd7c7f1d640f2a111a9b2d81d6ba0.SC2Replay,3926.470588235294,30922.800000000003
938,GogojOey,18,700,14,218,Z,1,replays/2ndRun\5a1f37632ab94e18936e33ec9900c87a.SC2Replay,950.0,1569.6000000000001
939,LiquidSnute,37,1300,13,404,Z,1,replays/2ndRun\5a2cfb44ea5448a280c75a9c20ea9965.SC2Replay,1950.0,5979.200000000001
940,LiquidTLO,32,1125,12,413,Z,0,replays/2ndRun\5a2cfb44ea5448a280c75a9c20ea9965.SC2Replay,1693.75,5286.400000000001
941,PiG,41,1175,14,355,Z,1,replays/2ndRun\5a2f1b967320489590f89ce1cd9e5435.SC2Replay,2133.928571428572,5822.000000000001
942,iaguz,36,850,9,364,T,0,replays/2ndRun\5a2f1b967320489590f89ce1cd9e5435.SC2Replay,1894.4444444444443,5241.6
943,Pono,19,800,13,240,Z,1,replays/2ndRun\5a3e7aa3f0ad4aa080bba88b65f42f1d.SC2Replay,1011.5384615384615,1824.0000000000002
944,benttwig,21,600,10,227,Z,0,replays/2ndRun\5a3e7aa3f0ad4aa080bba88b65f42f1d.SC2Replay,1110.0,1906.8000000000002
945,Nerchio,73,8700,99,806,Z,1,replays/2ndRun\5a5328f50427422a8d5f50a7033cd06e.SC2Replay,3737.878787878788,23535.2
946,Kelazhur,65,5825,73,810,T,0,replays/2ndRun\5a5328f50427422a8d5f50a7033cd06e.SC2Replay,3329.794520547945,21060.0
947,Solar,38,1250,13,334,Z,1,replays/2ndRun\5a555a2a01c4400396a41f4152e78f02.SC2Replay,1996.1538461538464,5076.8
948,Patience,41,700,4,343,P,0,replays/2ndRun\5a555a2a01c4400396a41f4152e78f02.SC2Replay,2225.0,5625.200000000001
949,Scarlett,48,3725,35,603,Z,1,replays/2ndRun\5a598bc081ef4a458152f27881deca42.SC2Replay,2506.428571428572,11577.600000000002
950,AxImpact,41,4600,38,615,Z,0,replays/2ndRun\5a598bc081ef4a458152f27881deca42.SC2Replay,2171.0526315789475,10086.000000000002
951,Silky,80,8650,75,751,Z,1,replays/2ndRun\5a5addef396045b9bb601925ed074b1d.SC2Replay,4115.333333333333,24032.0
952,jheffe,65,4000,56,751,T,0,replays/2ndRun\5a5addef396045b9bb601925ed074b1d.SC2Replay,3321.428571428572,19526.0
953,qbeN,57,1675,7,668,P,1,replays/2ndRun\5a6d90e793bb44fa9f7eaf16931322bd.SC2Replay,3089.285714285714,15230.4
954,WhiteWolf,46,3250,41,671,T,0,replays/2ndRun\5a6d90e793bb44fa9f7eaf16931322bd.SC2Replay,2379.268292682927,12346.400000000001
955,FireCake,69,5850,53,894,Z,0,replays/2ndRun\5a7824a0386242bda48976a3504ae196.SC2Replay,3560.377358490566,24674.4
956,Has,57,500,3,638,P,1,replays/2ndRun\5a7824a0386242bda48976a3504ae196.SC2Replay,3016.6666666666665,14546.4
957,Mana,42,1525,8,497,P,1,replays/2ndRun\5a7a410de4ec4a20807596b381e7f586.SC2Replay,2290.625,8349.6
958,Future,38,1675,12,507,T,0,replays/2ndRun\5a7a410de4ec4a20807596b381e7f586.SC2Replay,2039.5833333333333,7706.400000000001
959,Harstem,67,1075,5,574,P,0,replays/2ndRun\5a7bdbfc573a4551997ec0e48f27fc6e.SC2Replay,3565.0,15383.2
960,GOStephano,69,3425,43,590,Z,1,replays/2ndRun\5a7bdbfc573a4551997ec0e48f27fc6e.SC2Replay,3529.651162790697,16284.0
961,liquidthermy,67,7425,93,860,T,1,replays/2ndRun\5a9ea1cf006644189bdd9b3008009b00.SC2Replay,3429.8387096774195,23048.0
962,Neeblet,73,3350,10,830,P,0,replays/2ndRun\5a9ea1cf006644189bdd9b3008009b00.SC2Replay,3985.0,24236.000000000004
963,Happy,63,7475,79,855,T,1,replays/2ndRun\5aa05a57775d4aee9948fe128a34e0e5.SC2Replay,3244.6202531645567,21546.000000000004
964,SortOf,66,10050,112,851,Z,0,replays/2ndRun\5aa05a57775d4aee9948fe128a34e0e5.SC2Replay,3389.7321428571427,22466.4
965,JonSnow,72,7550,61,1137,Z,0,replays/2ndRun\5aca990be1ea42bd9b8115cba909e4ef.SC2Replay,3723.770491803279,32745.600000000002
966,uThermal,66,6500,38,1019,T,1,replays/2ndRun\5aca990be1ea42bd9b8115cba909e4ef.SC2Replay,3471.0526315789475,26901.600000000002
967,CMStormPolt,63,4700,55,710,T,1,replays/2ndRun\5ae5701fa20d4bb0b0a597ee9e5bae3e.SC2Replay,3235.454545454545,17892.000000000004
968,Lambo,68,8625,71,708,Z,0,replays/2ndRun\5ae5701fa20d4bb0b0a597ee9e5bae3e.SC2Replay,3521.478873239437,19257.600000000002
969,Neeb,42,200,1,439,P,1,replays/2ndRun\5ae8ab20ddb44714a43466341d806bc9.SC2Replay,2300.0,7375.200000000001
970,MaNa,32,725,4,442,P,0,replays/2ndRun\5ae8ab20ddb44714a43466341d806bc9.SC2Replay,1781.25,5657.6
971,MCanning,66,2950,11,1050,P,1,replays/2ndRun\5af6c0d61ea0414c98b5c0d3b15fb664.SC2Replay,3568.181818181818,27720.000000000004
972,GAMETIME,67,6900,65,1049,Z,0,replays/2ndRun\5af6c0d61ea0414c98b5c0d3b15fb664.SC2Replay,3456.153846153846,28113.2
973,InZaNe,31,1250,8,393,T,0,replays/2ndRun\5af6c9a896834eec8a6f9a4872e844a4.SC2Replay,1706.25,4873.2
974,Clem,34,1700,10,421,T,1,replays/2ndRun\5af6c9a896834eec8a6f9a4872e844a4.SC2Replay,1870.0,5725.6
975,Serral,23,1775,36,421,Z,0,replays/2ndRun\5b06f35834b4487e961da45b07917e58.SC2Replay,1199.3055555555557,3873.2000000000003
976,Nerchio,33,2650,25,487,Z,1,replays/2ndRun\5b06f35834b4487e961da45b07917e58.SC2Replay,1756.0,6428.400000000001
977,INnoVation,69,6550,59,1090,T,0,replays/2ndRun\5b0763c7406444dd9dbfc528977f6edf.SC2Replay,3561.0169491525426,30084.0
978,RAIL,73,5875,19,1046,P,1,replays/2ndRun\5b0763c7406444dd9dbfc528977f6edf.SC2Replay,3959.2105263157896,30543.200000000004
979,JJAKJI,54,2350,34,587,T,1,replays/2ndRun\5b07e50ec09141379d2419d452514b39.SC2Replay,2769.1176470588234,12679.2
980,PtitDrogo,65,1225,6,532,P,0,replays/2ndRun\5b07e50ec09141379d2419d452514b39.SC2Replay,3454.1666666666665,13832.0
981,Reynor,26,1375,28,375,Z,1,replays/2ndRun\5b12cdede61a42f7885930051e7ffa5c.SC2Replay,1349.107142857143,3900.0
982,iAsonu,37,900,14,372,Z,0,replays/2ndRun\5b12cdede61a42f7885930051e7ffa5c.SC2Replay,1914.2857142857144,5505.6
983,Beez,32,1350,21,405,Z,0,replays/2ndRun\5b26a56f95c743ca9f47a4d1cac49997.SC2Replay,1664.2857142857142,5184.0
984,Bly,36,1700,31,381,Z,1,replays/2ndRun\5b26a56f95c743ca9f47a4d1cac49997.SC2Replay,1854.8387096774195,5486.400000000001
985,Elazer,33,1050,11,294,Z,0,replays/2ndRun\5b2d3fc22b1e4fcc9085ccfc95f57e5c.SC2Replay,1745.4545454545455,3880.8
986,TYTY,28,350,4,289,T,0,replays/2ndRun\5b2d3fc22b1e4fcc9085ccfc95f57e5c.SC2Replay,1487.5,3236.8
987,LiquidTLO,64,6400,127,680,Z,1,replays/2ndRun\5b44be67b42c4fcf83f8612f7fee6d50.SC2Replay,3250.393700787401,17408.0
988,liquidthermy,56,4225,53,710,T,0,replays/2ndRun\5b44be67b42c4fcf83f8612f7fee6d50.SC2Replay,2879.7169811320755,15904.000000000002
989,Stats,57,1275,6,540,P,1,replays/2ndRun\5b4f9d6327044b07910fba3db0c9d1f8.SC2Replay,3062.5,12312.0
990,Nerchio,64,1750,15,487,Z,0,replays/2ndRun\5b4f9d6327044b07910fba3db0c9d1f8.SC2Replay,3316.6666666666665,12467.2
991,Impact,19,600,15,259,Z,1,replays/2ndRun\5b7e542d84154f1da031859bbf8e578e.SC2Replay,990.0,1968.4
992,losira,18,1075,25,331,Z,0,replays/2ndRun\5b7e542d84154f1da031859bbf8e578e.SC2Replay,943.0,2383.2000000000003
993,Semper,69,4675,47,720,T,1,replays/2ndRun\5b842fbb164a485bbe3a9b52198eed06.SC2Replay,3549.468085106383,19872.0
994,NoRegreT,60,4000,76,615,Z,0,replays/2ndRun\5b842fbb164a485bbe3a9b52198eed06.SC2Replay,3052.6315789473683,14760.0
995,Poizon,33,175,1,346,P,0,replays/2ndRun\5b99e3c38dd949b7a3c088c046f1e8d2.SC2Replay,1825.0,4567.200000000001
996,GogojOey,43,1650,21,373,Z,1,replays/2ndRun\5b99e3c38dd949b7a3c088c046f1e8d2.SC2Replay,2228.5714285714284,6415.599999999999
997,TIME,22,150,2,196,T,0,replays/2ndRun\5ba7f08bbdfb476cbaeb6baf27093bfe.SC2Replay,1175.0,1724.8000000000002
998,NoRegreT,16,800,18,227,Z,1,replays/2ndRun\5ba7f08bbdfb476cbaeb6baf27093bfe.SC2Replay,844.4444444444445,1452.8000000000002
999,Serral,46,4500,57,602,Z,0,replays/2ndRun\5bb4472a37244316bf4e0b2d766d68eb.SC2Replay,2378.9473684210525,11076.800000000001
1000,llllllllllll,61,1950,7,568,P,1,replays/2ndRun\5bb4472a37244316bf4e0b2d766d68eb.SC2Replay,3328.5714285714284,13859.2
1001,DnS,34,500,2,320,P,0,replays/2ndRun\5bd2f024c489458ca6c1af7980c120a9.SC2Replay,1950.0,4352.0
1002,RlSky,42,1275,15,420,Z,1,replays/2ndRun\5bd2f024c489458ca6c1af7980c120a9.SC2Replay,2185.0,7056.0
1003,uThermal,62,3450,39,705,T,1,replays/2ndRun\5be2329a089c434b8d22fd7338510dd5.SC2Replay,3188.4615384615386,17484.0
1004,BackupC,44,3175,32,690,T,0,replays/2ndRun\5be2329a089c434b8d22fd7338510dd5.SC2Replay,2299.21875,12144.000000000002
1005,PtitDrogo,43,1500,8,525,P,1,replays/2ndRun\5bf3e3aa137d45be8459d48ddc505db2.SC2Replay,2337.5,9030.0
1006,HaPe,33,1825,9,520,P,0,replays/2ndRun\5bf3e3aa137d45be8459d48ddc505db2.SC2Replay,1852.7777777777776,6864.000000000001
1007,PiG,76,9925,76,1007,Z,0,replays/2ndRun\5bf8ae102d6e460fb642d574a3c7ff90.SC2Replay,3930.592105263158,30612.800000000003
1008,NoPinSea,63,4100,14,975,P,1,replays/2ndRun\5bf8ae102d6e460fb642d574a3c7ff90.SC2Replay,3442.8571428571427,24570.000000000004
1009,ByuN,48,6925,74,826,T,0,replays/2ndRun\5c3877648d404241a0263b4e453fb10d.SC2Replay,2493.5810810810813,15859.200000000003
1010,Ryung,52,7350,71,832,T,1,replays/2ndRun\5c3877648d404241a0263b4e453fb10d.SC2Replay,2703.521126760563,17305.600000000002
1011,Guru,60,6825,73,624,Z,0,replays/2ndRun\5c3f3dbab67740b0a07c21d6d0d7eade.SC2Replay,3093.493150684932,14976.0
1012,MaNa,56,1325,6,671,P,1,replays/2ndRun\5c3f3dbab67740b0a07c21d6d0d7eade.SC2Replay,3020.833333333333,15030.400000000001
1013,Elazer,51,3850,76,623,Z,0,replays/2ndRun\5c5062705f234f7f9fa9b6f43fabcb54.SC2Replay,2600.657894736842,12709.2
1014,souL,55,2500,34,619,T,1,replays/2ndRun\5c5062705f234f7f9fa9b6f43fabcb54.SC2Replay,2823.529411764706,13618.0
1015,LiquidTLO,54,6400,60,829,Z,0,replays/2ndRun\5c93ede22ac24d7e8db0c9e36b488cd9.SC2Replay,2806.6666666666665,17906.4
1016,BLY,68,10500,72,831,Z,1,replays/2ndRun\5c93ede22ac24d7e8db0c9e36b488cd9.SC2Replay,3545.833333333333,22603.2
1017,SortOf,89,14325,103,1009,Z,0,replays/2ndRun\5cb5e8dff00c49b0b2577959b29b619d.SC2Replay,4589.077669902913,35920.4
1018,PiLiPiLi,73,11785,99,1039,P,1,replays/2ndRun\5cb5e8dff00c49b0b2577959b29b619d.SC2Replay,3769.040404040404,30338.800000000003
1019,LiquidSnute,40,17100,97,1694,Z,1,replays/2ndRun\5cb811b3c635488daae5ef8e5b7d3705.SC2Replay,2176.2886597938145,27104.0
1020,aLive,69,10850,93,1262,T,0,replays/2ndRun\5cb811b3c635488daae5ef8e5b7d3705.SC2Replay,3566.6666666666665,34831.200000000004
1021,Namshar,62,3050,22,521,Z,1,replays/2ndRun\5cca3606813c4c29a09aa9498f004aca.SC2Replay,3238.6363636363635,12920.800000000001
1022,Serphim,42,200,1,513,P,0,replays/2ndRun\5cca3606813c4c29a09aa9498f004aca.SC2Replay,2300.0,8618.4
1023,PtitDrogo,45,1675,9,577,P,1,replays/2ndRun\5ce22eb001b44efc9d8fb252dd38b6ec.SC2Replay,2436.1111111111118,10386.0
1024,OGZest,48,1550,9,646,P,0,replays/2ndRun\5ce22eb001b44efc9d8fb252dd38b6ec.SC2Replay,2572.222222222222,12403.200000000003
1025,HeroMarine,73,10900,79,968,T,1,replays/2ndRun\5d109025c1294f4b8ed3e4ea0d12b93c.SC2Replay,3787.974683544304,28265.600000000002
1026,PtitDrogo,77,3750,12,933,P,0,replays/2ndRun\5d109025c1294f4b8ed3e4ea0d12b93c.SC2Replay,4162.5,28736.4
1027,Patience,30,700,5,338,P,0,replays/2ndRun\5d3445cb257841e8921b7899a360cd85.SC2Replay,1640.0,4056.0
1028,TRUE,30,1550,27,398,Z,1,replays/2ndRun\5d3445cb257841e8921b7899a360cd85.SC2Replay,1557.4074074074074,4776.0
1029,HuK,39,200,1,392,P,0,replays/2ndRun\5d3489cee83c461a898339f3700b3ac8.SC2Replay,2150.0,6115.200000000001
1030,Nerchio,35,1875,28,406,Z,1,replays/2ndRun\5d3489cee83c461a898339f3700b3ac8.SC2Replay,1816.9642857142856,5684.0
1031,JJAKJI,43,1425,20,458,T,1,replays/2ndRun\5d58bbc1b5e149d48264d4e6a936504c.SC2Replay,2221.25,7877.599999999999
1032,PtitDrogo,45,450,4,379,P,0,replays/2ndRun\5d58bbc1b5e149d48264d4e6a936504c.SC2Replay,2362.5,6822.0
1033,Snute,73,12100,76,1040,Z,1,replays/2ndRun\5d64a3c3efde4379bce0e551eacacb11.SC2Replay,3809.2105263157896,30368.000000000004
1034,Kelazhur,66,7950,102,902,T,0,replays/2ndRun\5d64a3c3efde4379bce0e551eacacb11.SC2Replay,3377.9411764705883,23812.800000000003
1035,viOLet,76,9300,137,846,Z,1,replays/2ndRun\5d872b47df4c40148bcdc44248009154.SC2Replay,3867.883211678832,25718.4
1036,CMStormPolt,63,5150,59,846,T,0,replays/2ndRun\5d872b47df4c40148bcdc44248009154.SC2Replay,3237.2881355932204,21319.2
1037,Harstem,37,850,6,453,P,0,replays/2ndRun\5d8d93f5fda94eb499031f4a390b12e0.SC2Replay,1991.6666666666667,6704.400000000001
1038,Neeb,37,1025,6,398,P,1,replays/2ndRun\5d8d93f5fda94eb499031f4a390b12e0.SC2Replay,2020.8333333333333,5890.400000000001
1039,Semper,50,3475,37,591,T,1,replays/2ndRun\5da12e594a0b401b8d9dc0c0a782e25e.SC2Replay,2593.9189189189187,11820.0
1040,Cyan,49,2075,7,604,P,0,replays/2ndRun\5da12e594a0b401b8d9dc0c0a782e25e.SC2Replay,2746.428571428572,11838.400000000001
1041,LiquidSnute,50,5450,39,573,Z,1,replays/2ndRun\5dab8a38fba943a6834bfb4c756ed8bb.SC2Replay,2639.74358974359,11460.0
1042,Lilbow,56,500,3,530,P,0,replays/2ndRun\5dab8a38fba943a6834bfb4c756ed8bb.SC2Replay,2966.6666666666665,11872.000000000002
1043,ShoWTimE,69,1775,7,700,P,1,replays/2ndRun\5dc9c85b1a554638afb33df33591ce88.SC2Replay,3703.571428571429,19320.0
1044,ExpecT,49,3700,44,606,T,0,replays/2ndRun\5dc9c85b1a554638afb33df33591ce88.SC2Replay,2534.090909090909,11877.6
1045,DisK,44,225,2,506,P,0,replays/2ndRun\5df54aed020e421dae90022ba9ef29e5.SC2Replay,2312.5,8905.6
1046,Semper,45,1775,16,504,T,1,replays/2ndRun\5df54aed020e421dae90022ba9ef29e5.SC2Replay,2360.9375,9072.0
1047,Nerchio,35,1200,15,368,Z,1,replays/2ndRun\5dfc80cac9684718ba41e7bcf210ece1.SC2Replay,1830.0,5152.0
1048,Impact,27,1150,16,377,Z,0,replays/2ndRun\5dfc80cac9684718ba41e7bcf210ece1.SC2Replay,1421.875,4071.6000000000004
1049,Serral,27,1300,26,373,Z,0,replays/2ndRun\5dfeaf0b5f66457fbb61c6bff6053602.SC2Replay,1400.0,4028.4
1050,LiquidTLO,21,1625,43,382,Z,1,replays/2ndRun\5dfeaf0b5f66457fbb61c6bff6053602.SC2Replay,1087.7906976744189,3208.8
1051,HeRoMaRinE,47,3225,44,573,T,0,replays/2ndRun\5e09c473cab846828e90d940db1dee34.SC2Replay,2423.2954545454545,10772.4
1052,herO,60,2600,11,576,P,1,replays/2ndRun\5e09c473cab846828e90d940db1dee34.SC2Replay,3236.3636363636365,13824.0
1053,iAsonu,68,3600,58,668,Z,1,replays/2ndRun\5e2403f57f0645f880fe776df74b7b1a.SC2Replay,3462.0689655172414,18169.600000000002
1054,SpeCial,45,3000,32,664,T,0,replays/2ndRun\5e2403f57f0645f880fe776df74b7b1a.SC2Replay,2343.75,11952.0
1055,Raze,47,2100,17,581,T,0,replays/2ndRun\5e3daaba4e464736b32cf509c93a7537.SC2Replay,2473.529411764706,10922.800000000001
1056,CatZ,60,2575,49,586,Z,1,replays/2ndRun\5e3daaba4e464736b32cf509c93a7537.SC2Replay,3052.551020408164,14064.0
1057,LiquidSnute,35,3350,50,682,Z,0,replays/2ndRun\5e64c2ce9c924227b6062f8c768a6733.SC2Replay,1817.0,9548.0
1058,Zanster,56,2650,54,841,Z,1,replays/2ndRun\5e64c2ce9c924227b6062f8c768a6733.SC2Replay,2849.074074074074,18838.4
1059,Kelazhur,37,400,7,343,T,0,replays/2ndRun\5e702579bd2e415e92f6988997767e90.SC2Replay,1907.142857142857,5076.400000000001
1060,Time,32,925,10,341,T,1,replays/2ndRun\5e702579bd2e415e92f6988997767e90.SC2Replay,1692.5,4364.8
1061,Scarlett,32,1500,15,351,Z,1,replays/2ndRun\5e71940ce4a6455386335d4081d57231.SC2Replay,1700.0,4492.8
1062,Serral,42,900,8,350,Z,0,replays/2ndRun\5e71940ce4a6455386335d4081d57231.SC2Replay,2212.5,5880.0
1063,uThermal,55,2925,31,658,T,1,replays/2ndRun\5e7574f4266046b796f7fdb6a46125b8.SC2Replay,2844.3548387096776,14476.0
1064,viOLet,66,3725,40,661,Z,0,replays/2ndRun\5e7574f4266046b796f7fdb6a46125b8.SC2Replay,3393.125,17450.4
1065,Namshar,42,1875,31,407,Z,0,replays/2ndRun\5e8fa8516fac4ce5beb5fc6bd7159a8e.SC2Replay,2160.483870967742,6837.6
1066,Solar,51,1625,25,408,Z,1,replays/2ndRun\5e8fa8516fac4ce5beb5fc6bd7159a8e.SC2Replay,2615.0,8323.2
1067,aLive,63,9550,95,1131,T,1,replays/2ndRun\5ec77be0433c4370bc76389bd1085099.SC2Replay,3250.5263157894738,28501.200000000004
1068,INnoVation,68,8975,81,1083,T,0,replays/2ndRun\5ec77be0433c4370bc76389bd1085099.SC2Replay,3510.8024691358023,29457.600000000002
1069,PengWin,42,3325,45,618,Z,1,replays/2ndRun\5ed3d4de7a24429098834e1886f949fa.SC2Replay,2173.8888888888887,10382.4
1070,eonblu,38,5050,80,616,Z,0,replays/2ndRun\5ed3d4de7a24429098834e1886f949fa.SC2Replay,1963.125,9363.2
1071,Elazer,62,2075,32,493,Z,0,replays/2ndRun\5ee29b973e044d25905550438cd667b1.SC2Replay,3164.84375,12226.4
1072,Stats,64,2525,9,572,P,1,replays/2ndRun\5ee29b973e044d25905550438cd667b1.SC2Replay,3480.555555555556,14643.2
1073,Zest,53,2700,13,564,P,1,replays/2ndRun\5ee664c017c040b9b011a2572057a64c.SC2Replay,2857.692307692308,11956.800000000001
1074,TRUE,61,4000,56,562,Z,0,replays/2ndRun\5ee664c017c040b9b011a2572057a64c.SC2Replay,3121.428571428572,13712.800000000001
1075,LiquidSnute,64,4475,81,558,Z,0,replays/2ndRun\5efb131118cf4086816611fbd10a0170.SC2Replay,3255.246913580247,14284.800000000001
1076,lIIllllIIlll,47,3375,45,558,T,1,replays/2ndRun\5efb131118cf4086816611fbd10a0170.SC2Replay,2425.0,10490.4
1077,Creature,54,1800,8,599,P,0,replays/2ndRun\5efcb9b79d4e4aa0944777a7309a9d4a.SC2Replay,2925.0,12938.400000000001
1078,HuShang,46,2250,12,559,P,1,replays/2ndRun\5efcb9b79d4e4aa0944777a7309a9d4a.SC2Replay,2487.5,10285.6
1079,Scarlett,21,925,18,266,Z,1,replays/2ndRun\5f104596674145709a0d8a4487ad6950.SC2Replay,1101.388888888889,2234.4
1080,FeaR,27,350,3,241,P,0,replays/2ndRun\5f104596674145709a0d8a4487ad6950.SC2Replay,1466.6666666666667,2602.8
1081,Stats,46,1475,8,525,P,1,replays/2ndRun\5f1a2fbd7e684863940e89a2c700f425.SC2Replay,2484.375,9660.000000000002
1082,Neeb,45,1325,7,517,P,0,replays/2ndRun\5f1a2fbd7e684863940e89a2c700f425.SC2Replay,2439.285714285714,9306.0
1083,daydrA,36,1800,20,556,Z,0,replays/2ndRun\5f2cbbd244774d298d1a7e35565f24a7.SC2Replay,1890.0,8006.400000000001
1084,Harstem,44,1000,5,549,P,1,replays/2ndRun\5f2cbbd244774d298d1a7e35565f24a7.SC2Replay,2400.0,9662.400000000001
1085,Nerchio,15,950,19,294,Z,1,replays/2ndRun\5f4869f4469a44f29a79e01e9fc0a9c2.SC2Replay,800.0,1764.0
1086,MarineLorD,19,500,5,260,T,0,replays/2ndRun\5f4869f4469a44f29a79e01e9fc0a9c2.SC2Replay,1050.0,1976.0000000000002
1087,Has,46,275,2,537,P,0,replays/2ndRun\5f82094348554f18890cc5a6569caba1.SC2Replay,2437.5,9880.800000000001
1088,TIME,43,1400,15,542,T,1,replays/2ndRun\5f82094348554f18890cc5a6569caba1.SC2Replay,2243.333333333333,9322.4
1089,MaSa,16,150,3,176,T,0,replays/2ndRun\5f887a62ba204b019869af69bfc6e8af.SC2Replay,850.0,1126.4
1090,Serral,18,600,10,180,Z,1,replays/2ndRun\5f887a62ba204b019869af69bfc6e8af.SC2Replay,960.0,1296.0
1091,herO,60,1925,8,705,P,0,replays/2ndRun\5f8c73dd7460499d894c2ec83fba2bba.SC2Replay,3240.625,16920.0
1092,ByuN,48,3550,42,706,T,1,replays/2ndRun\5f8c73dd7460499d894c2ec83fba2bba.SC2Replay,2484.5238095238096,13555.200000000003
1093,NXZ,44,2300,16,410,Z,0,replays/2ndRun\5fa1fbb85d33480081607cc6f1dbe2f7.SC2Replay,2343.75,7216.000000000001
1094,iaguz,44,725,10,414,T,1,replays/2ndRun\5fa1fbb85d33480081607cc6f1dbe2f7.SC2Replay,2272.5,7286.400000000001
1095,PtitDrogo,69,2775,10,773,P,0,replays/2ndRun\5fb3e14cbe554488bb3058532ffb14f3.SC2Replay,3727.5,21334.800000000003
1096,iAsonu,68,8575,74,779,Z,1,replays/2ndRun\5fb3e14cbe554488bb3058532ffb14f3.SC2Replay,3515.8783783783783,21188.800000000003
1097,Neeb,43,1500,7,495,P,0,replays/2ndRun\5fccffd26d374f08808d058f7f1280cb.SC2Replay,2364.285714285714,8514.0
1098,Stats,43,1475,9,491,P,1,replays/2ndRun\5fccffd26d374f08808d058f7f1280cb.SC2Replay,2313.8888888888887,8445.199999999999
1099,Ethereal,34,1150,16,379,Z,0,replays/2ndRun\5fd548d2b1864439a3b4580c4a9df150.SC2Replay,1771.875,5154.400000000001
1100,Daydreamer,37,925,5,348,P,1,replays/2ndRun\5fd548d2b1864439a3b4580c4a9df150.SC2Replay,2035.0,5150.400000000001
1101,souL,39,1400,12,472,T,0,replays/2ndRun\5fee0cfe354b43f78fe10a0b90fcb2a0.SC2Replay,2066.6666666666665,7363.200000000001
1102,Dayshi,46,1425,12,481,T,1,replays/2ndRun\5fee0cfe354b43f78fe10a0b90fcb2a0.SC2Replay,2418.75,8850.400000000001
1103,PiLiPiLi,49,1525,6,513,P,1,replays/2ndRun\6a27882264c24c58b4d21eab97184286.SC2Replay,2704.1666666666665,10054.800000000001
